reward,timestep
-1.550798,320608
66.277233,322092
62.29924,323308
225.871298,324384
12.190941,324544
167.664859,324608
85.436471,324880
-29.85997,325724
235.105514,326092
169.11546,326236
38.190634,326716
221.405436,328084
81.64121,329456
274.981464,329724
86.200437,329992
101.874011,330092
60.719147,330172
50.404352,330480
10.821554,330664
298.347544,330716
5.58572,330732
10.131555,331036
129.748576,331612
11.157775,331736
80.163318,332344
128.574854,332696
-29.597663,332700
-0.860361,332832
38.141666,332900
43.031807,333552
42.164075,333896
240.977485,334480
29.279334,334852
82.167292,334944
200.439817,335036
62.670576,335368
-0.6528,335596
18.48861,335620
8.306192,335688
76.634424,336704
140.964798,336900
45.630551,337244
-6.318472,337348
69.520398,337764
9.310205,338016
-0.491974,338252
269.502697,339596
35.351537,339888
16.552343,339988
127.903312,340052
285.462232,340900
226.558429,341348
34.694096,341496
55.506593,341708
-3.275662,341804
77.289639,341920
124.936773,342940
79.296114,343156
13.137335,343172
32.711132,343852
251.821417,344052
195.896391,344268
57.814634,344420
34.532816,344492
46.374724,344804
83.059285,345208
137.470802,345548
36.089863,345608
184.424324,346424
9.681937,346552
42.935592,346936
169.621677,346988
35.040234,347832
23.88114,347984
98.949983,348032
-1.352984,348148
39.604376,348688
134.940197,348808
84.238225,349316
295.938813,349608
-6.741103,349656
41.722336,349968
8.391888,350028
92.758778,350196
3.542894,350352
3.83456,350464
53.615127,350564
103.469289,350940
5.18342,351008
-0.138043,351076
28.666273,351244
20.928623,351404
290.68242,352032
84.796813,352404
84.340426,353236
69.554119,353824
217.803869,354464
252.042017,354564
38.371562,355116
25.639806,355376
12.922717,355488
134.022,355788
272.5505,356032
97.240335,356188
11.496195,356568
49.008273,356992
113.616643,357368
79.75583,357396
-6.101004,357608
87.364313,357620
318.778332,357824
52.320599,358092
54.711376,358156
71.180049,358260
3.574773,358480
183.506887,359528
14.523344,359796
43.529105,360148
241.053393,361320
279.315455,361824
290.435471,362260
40.428184,362480
122.656436,362636
94.910218,362860
44.302927,363260
98.149493,363568
21.858822,363768
30.978209,363828
16.483525,363900
307.355768,364148
297.616353,366860
33.903527,367044
335.176634,367828
277.342378,367900
17.25023,367940
286.705867,368148
178.335503,368548
71.506599,369012
67.086799,370460
401.894991,371940
365.441697,372148
47.609806,372228
335.075679,372548
86.431662,372852
57.690829,373208
35.632423,373844
78.102341,374268
349.477561,374460
27.935783,374548
33.576417,374788
21.509979,375056
56.185438,375336
41.614044,375928
348.472777,376228
188.495767,376436
77.525756,377108
311.58365,377724
323.663766,379928
94.945648,379968
357.796415,380156
-17.324906,380172
28.329788,380392
46.376285,380456
52.206328,380880
290.814443,381108
112.261108,381764
41.762737,381940
35.892443,382520
182.571546,382700
15.367113,382976
36.677843,383068
4.387466,383072
9.641993,383168
97.656344,383932
202.918476,384172
468.619498,384392
52.330279,384636
122.196275,384684
145.306787,386172
195.781656,386408
47.047956,386576
204.165469,387004
329.427059,387168
93.969994,388128
14.558485,388336
125.427155,388536
99.478082,389668
423.164154,390576
381.594772,391004
59.77207,391040
355.737054,392336
118.142812,393460
330.024474,393668
150.003703,394576
16.409807,394776
37.865057,394936
320.216529,395004
355.510234,395040
28.838815,395128
199.654967,395240
25.943716,395324
60.374767,395564
88.636064,395696
139.260883,396824
655.902671,399004
415.537553,399564
0.834254,399684
379.634437,399696
39.531527,399880
73.083897,399924
33.300412,400352
450.732686,400824
159.910478,401132
22.028291,401320
8.003203,401832
362.506618,403004
25.684882,403208
193.397633,404284
427.687283,404352
386.036188,404824
2.954029,405028
232.628076,406216
143.385753,406436
36.807389,406560
517.991487,407208
10.229336,407372
94.215215,407556
343.796008,408352
390.678883,410560
461.525774,411372
488.636815,411556
146.488514,411592
160.771673,411708
22.421316,411876
78.837649,412128
31.908387,412204
22.757348,412384
72.274327,412428
32.33947,412764
226.538323,413568
423.023679,415372
454.244264,416428
404.736769,416764
84.66938,417560
462.805687,417568
98.688453,418420
250.438788,418824
512.563424,419372
87.338417,419380
17.058676,419460
63.809417,419856
85.392281,420144
167.431856,420920
0.998909,421008
380.94498,421568
126.060702,422112
50.945892,422380
100.532131,423324
383.076678,423460
132.552892,424128
319.27332,424144
194.822931,424576
403.885463,425116
139.581413,425196
42.265194,425496
170.845784,425504
35.314748,425612
123.489093,426828
174.748462,426916
240.430649,427600
145.098651,428476
444.476756,428576
330.50535,429460
29.941949,429596
387.017239,430828
33.176125,431172
193.765588,431468
47.924315,431740
462.71097,432476
440.389314,432576
147.237235,432584
12.297588,432696
26.496101,432812
171.164188,433108
302.442442,434452
168.984063,434844
321.807166,434912
251.997189,436816
448.060017,437100
21.085711,437276
102.280594,438124
483.660845,438452
498.216307,438844
116.236349,439476
459.405459,440816
424.722982,442452
18.40386,442576
251.073898,442724
437.363764,442844
460.26841,443476
378.569154,446576
440.595513,446724
496.74758,446844
17.918594,446868
58.189616,446940
45.362394,447236
459.373411,447476
50.526167,447772
100.574055,448452
243.062235,449364
361.726112,449404
192.997209,450196
139.088507,450404
51.810809,450952
496.754339,451236
304.283902,451952
170.340686,452248
95.895769,452788
91.023657,453616
534.66962,454196
440.552676,454952
156.477302,455068
110.536285,455604
414.582772,455952
138.375126,456920
454.820913,458196
222.429212,458612
464.406975,459068
505.707581,459604
485.041835,462196
268.120119,462500
468.329702,462612
516.861482,463068
24.293254,463236
29.409967,463484
14.506941,463580
68.507906,463904
332.830916,465928
3.892159,466000
239.117603,466152
